点赞,评论,分享,收藏,播放,热词
125026,6918,19081,4025,6267043,"德国,文物,强大,归还,英国,回来,中国,国家,组队,日本,东西,S3,祖国,博物馆,月球,大英博物馆,马赫,感谢,灵机一动,s3,赛季,邀请,月壤,祖国强大,还了,阿根廷,希望,这是,嫦娥,都会"
43633,2726,7516,8216,7023196,"爱心,感谢,恭喜恭喜,人才,惊讶,国家,沾沾喜气,李家,希望,点赞,中国,孩子,考上,女孩,栋梁之才,恭喜,争光,美国,荣耀,美女,金榜题名,祖国,为祖国,贡献,祝贺,报效祖国,抱抱,千金,学校,你点赞"
60895,9624,39737,3162,1774381,"导演,王涛,亲嘴,笑死我了,小孩,亲亲,笑死了,年纪,孩子,笑死,满脑子,不让,吻戏,想亲,九转,大肠,不亲,就想,王星,喜欢,是爱,想着,亲嘴儿,OK,调皮,天天想,就让,亲了,就知道,我笑死"
112415,4886,12234,14422,509276,"老师,cn,to,谢谢,现关,致歉,国宴,想要,求求,摆子,OK,仙品,出生,猪头,神迹,猫猫,还原,豹豹,cos,爸爸妈妈,取关,好看,眼含,热泪,官配,开饭,求求了,天天开心,好吃,我去"
76949,3315,12803,6059,788085,"马哥,九转,大肠,物料,笑死我了,竹马,暴躁,可烦,张真源,烦了,马嘉祺,频率,笑死了,蒜香,披萨,出镜率,开关,好像,张哥,真源,轩轩,好可爱,OK,调皮,弟弟,老公,都是,小马,出场,过高"
146534,29592,164473,6839,3553421,"考试,背书,真理,越背,越输,大学生,OK,九转,大肠,刷到,宕机,笑死我了,调皮,讨厌,打开,抖音,道理,支持,沉默了,古代人,感谢,前辈,越剧,破防了,灵机一动,惊恐,古人,发呆,喜欢,暗中观察"
94889,36911,105053,5650,4505733,"网课,宝宝,美丽,勤快,男人,大行,这是,批阅,吉祥,没时间,挤出,时间,老公,给老子,学习,小人,培训教程,OK,模仿,猪头,能不能,干活,屁股,起床,感觉,调皮,的生活,上网课,系列,让我"
22097,2986,8229,2967,2246519,"美女,抱抱,好可爱,爱心,好漂亮,小妹,上饶,我去,勾引,耍流氓,给你,暗中观察,我妈,这是,嘴唇,上班,什么意思,小姑娘,去哪里,口哨,诱人,好美,女人,你好,调皮,靓妹,江西,花姑娘,哟西,女生"
37331,5371,4299,2265,1723156,"感谢,爱心,美女,坚强,的母亲,母爱,女人,母亲,点赞,妈妈,孩子,你点赞,平安果,了不起,最棒,不容易,太不容易,生活,抱抱,伟大的,幸福,身残志坚,的人,长大,为母则刚,母爱伟大,辛苦了,咖啡,加油加油,努力"
22943,3032,978,1462,2781474,"梁小静,后程,中国,小孩,厉害,葛曼棋,少年,成绩,起跑,女子,陈妤,英雄,天才,天赋,后继有人,感觉,短跑,小陈,速度,前途无量,小姑娘,宁波,孩子,加速,骄傲,放水,冠军,韦永丽,人才,很大"
72038,2312,44145,9592,3874751,"喜欢,日本,好好看,身材,审美,好美,好看,颜值,绝杀,感觉,东京,女的,美女,漂亮,衣服,himeka,小恶魔,标准,河北,好漂亮,宕机,真绝,我喜欢,我去,看美女,牌子,发呆,喜欢吗,女生,好甜"
41483,1616,142522,30668,7774371,"国家,感谢,出手,人贩子,太可怕了,中国,社会,孩子,希望,爱心,这是,管管,猖狂,报警,无法无天,警察,监控,明抢,出门,坏人,电动车,世道,严惩,的人,重视,可怕,太吓人了,抢人,干什么,分享"
37025,946,62049,36358,7363545,"香菜,白糖,买过,试过,我家,臭了,换水,会不会,试试,几岁,喜欢,烂了,放糖,灵机一动,买菜,没买,多大,烂根,吃不完,泡两天,可以吗,不行,不吃,瓶子,蚂蚁,不信,骗人的,学会了,真的假的,发呆"
43304,17749,72664,2902,2282800,"嫂子,瘦腿,学学,宝宝,评论区,小姨子,你学,姐姐,这是,啥意思,试试,小姨,你看,OK,学一学,调皮,宕机,在干嘛,发呆,快学,看评论区,练练,艾特,学习,弟妹,表妹,嫂嫂,猪头,姐夫,妹妹"
351031,12519,164690,19959,7830698,"摄影师,感觉,宕机,有感觉,风韵犹存,摄影,老师,好看,发呆,动作,模特,OK,哥们,女的,好好看,喜欢,我去,妖娆,九转,大肠,暗中观察,好美,好帅,衣服,男生,好喜欢,男人,有韵味,我以为,房祖名"
46759,1905,26725,4627,3233632,"大哥,抽烟,海底捞,戴眼镜,专业,服务员,眼镜,眼睛,这是,哥们,喜欢,感觉,眼镜妹,还得,眼神,反差,夜店,酒吧,确实,老婆,发呆,才艺,不错,吃饭,灵机一动,卧槽,跳舞,飞机,九转,大肠"
17886,2146,4946,1284,4109641,"送水工,送水,冠军,比赛,饮料,矿泉水,骑摩托,电动车,挑剔,选手,借力,扫地僧,工作,骑行,自行车赛,专业,队友,不好,环法,多少钱,屁股,不行吗,的人,车队,电解质,环中国,搞个,第一名,感觉,不小心"
62171,8596,59183,5450,1765176,"陶喆,抽象,演唱会,感觉,爷爷,哥们,OK,看了,好像,小镇姑娘,互动,rnb,笑死了,太抽象了,九转,大肠,怒音,东西,歌词,笑死,朋友,学医,关门弟子,完了,发呆,好听的,兄弟,喜欢,唱歌,学到"
25649,4530,4130,1897,4429333,"地瓜,枇杷,石榴,好吃,媳妇,逍遥,四川,没吃过,零食,糖果,老公,贵州,琵琶,不知道,东西,地板,也有,老婆,不能吃,地方,吃了,瓜子,无花果,老家,我吃,丢了,能吃,藤果,男人,水果"
93629,13770,303307,3865,12833479,"华国,甜妹,沈阳,宕机,辽宁,的人,孩子,国强,九转,大肠,朋友,内向,社恐,名字,骄傲,东北人,女孩,社牛,给我,不尴尬,暗中观察,老妹,在东北,尴尬,在乎,女人,闯荡,死刑,算是,真强"
197842,9578,74306,13930,6490602,"厦门,两块钱,发呆,我去,宝宝,好看,不知道,好美,鼓浪屿,宕机,猪头,有没有,两块,下楼,好想,真的吗,带我去,本地人,在哪,去过,这是,好好看,好玩,两元,调皮,坐过,码头,喜欢,九转,大肠"
41642,1165,2769,5584,1157383,"OK,男人,胜负欲,女的,俯卧撑,厉害,评论区,宕机,女生,动作,俄挺,老实,哥们,倒立,nb,试试,发呆,音乐,能看,九转,大肠,打败,俄罗斯,来个,表情,带入,代入,头像,流量,抖音"
49964,6052,2424,1120,941413,"去看,支持,腾讯,上映,电影,免费,勿忘国耻,必须看,希望,感谢,导演,观看,历史,播放,全国,孩子,学校,爱国,黑太阳,看过,铭记历史,日本,必看,带着,中国,中国人,带孩子,看了,腾讯视频,国家"
111164,2268,18449,4593,2862888,"好看,感觉,会员,优酷,看了,好看的,好像,有点意思,很好看,老夫老妻,男女主,新剧,看着,重生,女主,剧情,去看,男主,挺有意思,小说,好好看,爱奇艺,笑死我了,cp,OK,心眼,有意思,九转,大肠,这是"
77716,1813,9770,4884,12356832,"电梯,摩天轮,做梦,坐过,梦到,梦梦,这不,危险,做过,宕机,梦见,感觉,好像,大学,吓人,中国,断头台,学校,九转,大肠,发呆,灵机一动,会不会,被夹,看过,缆车,谢菲,玩手机,路易十六,小孩"
45565,871,5341,17307,11073964,"床下,惊讶,往里,男人,广告,聊天,越好,太好笑了,气死我了,担心,踩到,快点,一肚子,单位,男女,宿舍,异性朋友,流量,看半,没啥,名虫,让我,打广告,看不到,查太查,受不了了,利索,出来了,帽子,感觉"
63186,6432,115807,1982,5760997,"OK,逆天,普通朋友,发呆,评论区,宕机,朋友,纯友谊,朋友圈,看过,牛逼,QQ,炸裂,难受,图片,原图,无敌了,空间,照片,包浆,燃冬,九转,大肠,清朝老图,推上,友谊,异性朋友,文亮,nb,看评论区"
36168,1593,127203,30379,4250573,"求救,社会,东西,好人,防不胜防,造谣,太可怕了,恐慌,视频,坏人,这是,制造,用户,孩子,发呆,陌生人,感谢,骗子,妈妈,枪毙,拐卖儿童,吓人,人贩子,小心,宣传,段子,胡说八道,在家,告诉,是假的"
25644,492,3445,10975,6481033,"爱心,这是,惊讶,咖啡,我以为,看哈,的人,粽子,好看,干什么,男人,大师,干嘛,没看懂,妇产医生,助产,好玩,告诉我,输入,搜索,心碎,小黄鸭,戒指,can,dy,糖葫芦,虎头,饺子,平安果,脸疼"
77300,8001,12003,13861,3606308,"丰满,美女,漂亮,爱心,迷人,好看,喜欢,性感,男人,抱抱,女人,身材,好漂亮,少妇,丰满性感,哇塞,好性感,老婆,性感迷人,嘴唇,旺夫,好身材,你好,我喜欢,安逸,色狼,早上好,性感丰满,咖啡,好美"
69732,2517,51151,11406,3118879,"不白看,感谢,抖音,你点赞,身材,聊天,平台,一生,女人,爱看,政府,关心,爱护,我的人,好人,平安,不错,CCTV,好看,拒绝,给你,喜欢,越好,爱心,ETV,男人,发呆,视频,女的,穿成"
31705,602,2734,16465,3302002,"爱心,女儿,女人,太好了,坏人,女的,真有,威信,总裁,VS,加鸡腿,本事,妈有,778o,太狗血,急死我了,先救,女儿啊,电影,美女,打的好,给你,狼狼,一大家子,发呆,脱题,好像是,打架,请问,儿童"
79895,6962,26829,4404,1268790,"记录,能不能,偷拍,背影,想发,丑照,好看,宝宝,拍的,许愿,的作品,的人,照片,记录下来,你能不能,谢谢,拍美,喜欢,滤镜,哭了,都是,记录一下,拍点,文案,没人,给我,美点,出去玩,不记录,见面"
72526,5445,14386,4406,4214937,"狗狗,感谢,有灵性,鸡腿,回礼,狗子,黑狗,狗肉,还礼,人性,善待,感恩,有灵,的人,动物,懂事,给它,还不如,实在,大哥,的狗,救人,没用,人类,不好意思,懂得,磕头,空手,这是,兄弟"
97707,2433,19842,21059,3987337,"一名,退伍老兵,若有,必回,听党,指挥"
51157,8894,37397,1979,1297291,"宕机,逆水寒,九转,大肠,笑死我了,OK,摩托,大宋,鬼火,摩托车,笑死了,交警,鸭子,虹桥,衣服,送外卖,抽象,科技,发呆,外卖,没事,调皮,cos,危险驾驶,骑摩托,喜欢,有没有,一蓑烟雨,大行,服了"
83776,6112,10405,4789,719361,"的人,OK,手抓饼,张极,笑死我了,绕道,好像,九转,大肠,余宇涵,调皮,现实,老师,混子,龙头,感觉,笑死了,宕机,朱志鑫,衣服,我家,北京,感谢,站姿,在等,在路上,小混混,大街,初中,混混"
59454,9281,161217,1959,13525755,"交警,闯红灯,红灯,开车,后续,红绿灯,九转,大肠,警察,宕机,牛逼,叔叔,女司机,发呆,开大,贴脸,这是,警察叔叔,安全带,眼神,笑死我了,见过,OK,人才,博越,脑子,扣分,没看见,就说,光看"
22198,7756,26826,1106,1280594,"宝宝,家暴,笑死我了,发呆,恐婚,宕机,害怕,哭了,起诉,会不会,家庭,结婚,暗中观察,温柔,很温柔,九转,大肠,笑死了,打我,川渝,女人,家庭暴力,调皮,的生活,男人,老婆,OK,感觉,我害怕,甜妹"
23549,810,1078,1553,2048080,"小米,电耗,电车,能耗,特斯拉,省电,试试,模式,油车,su7,四驱,i3,后驱,纳智捷,暗中观察,车主,电机,双电机,费电,续航,空调,车评人,跑到,海豚,老马,自定义,开放,后续,厉害了,灵机一动"
45694,14694,4591,29713,2438072,"抱抱,爱心,感谢,调皮,灵机一动,烟花,哭了,粽子,菜狗,戒指,巧克力,棒棒糖,发呆,二哈,情书,西瓜,平安果,纸飞机,红包,糖葫芦,雪花,奥特曼,饺子,咖啡,方式,裂开,嘴唇,元宝,灯笼,汤圆"
63646,8587,120841,5783,4701142,"宕机,发呆,我去,卧槽,cos,刷到,案件,湖州,家门口,新鲜的,我靠,杀到,九转,大肠,喜欢,er,惊恐,新鲜,吓人,最新,视频,OK,出来了,分尸,新闻,好恐怖,爱老师,感谢,抛尸,老师"
85950,19902,134471,8271,12176372,"孩子,聪明,情绪稳定,性格,办法,偏心,智商,宝宝,父母,解决问题,就知道,都不会,试试,情绪,我儿子,抱怨,喜欢,老二,小孩,强者,环境,爱哭,我家,妈妈,解决,黑衣服,遇事,清华,聪明的,稳定"
43756,2920,52939,716,1148317,"笑死我了,孩子,笑死了,盆栽,九转,大肠,坐在,宕机,发呆,OK,狗子,好笑,程度,位置,地方,逞强,落泪,好可爱,笑死,开灯,表情,眯着,情绪,稳定,不哭,不闹,想谈,有没有,怀疑,是狗"
62242,859,21990,10040,1779064,"文案,喜欢,漂亮,好朋友,生动,许龄,青山,妩媚,感觉,我很幸福,状态,好像,瑜伽,明星,幸福,在一起,很开心,见面,记得,清平乐,娘子,最喜欢,哭了,好羡慕,朋友,明媚,我觉得,女生,放肆,开怀大笑"
20745,7287,2710,1122,2810163,"美女,交警,全责,没事,横穿马路,责任,女司机,小姑娘,点赞,碰瓷,车子,不是故意,电动车,查车,孙策,紧张,你点赞,感谢,事故,马路,交通事故,被吓到,撞死,执法,鬼探头,技术,刹车,负责,接触,同志"
62366,10106,202776,2303,7059544,"翘起来,铲车,前凸后翘,没忍住,笑死我了,凤雏,钢筋,发呆,卧龙,九转,大肠,大哥,宕机,笑死,超载,卧龙凤雏,必有,玩跷跷板,笑死了,对不起,努力,搞笑,笑了,交警,只能,拉一点点,不好意思,OK,不想,笑得"
27598,187,3399,1434,8237725,"霍思燕,婆婆,钻石,小泡芙,喜欢,陈小春,不值钱,儿媳妇,儿子,周杰伦,抱抱,招人,有爱,真好,女儿,稀罕,小春,情商,灵机一动,有了,干女儿,综艺,开玩笑,不错,闺女,谁家孩子,想起,嗯哼,感觉,劲儿"
81270,9711,6424,9327,3460749,"爱心,感谢,平安果,女性,大爱无疆,美丽,最美,端庄大方,大爱,骄傲,抱抱,端庄大气,漂亮,胸怀天下,中国,国泰民安,天下,千秋,点赞,国家,优雅美丽,正能量,利在,为民,善良,华夏,夫人,国色天香,气质,优秀"
64736,4090,236279,1478,4752419,"鸵鸟,宕机,我去,人类,笑死了,好像,快跑,大学生,宿舍,这是,穿鞋,脖子,暗中观察,发呆,笑死我了,男生宿舍,冷知识,胸毛,man,展开,他善,骗了,假扮,看成,随便,寝室,九转,大肠,大学,哥们"
111818,38438,226698,6632,5455543,"妖娆,女人,宕机,山东,男的,九转,大肠,当不了,舞蹈班,好会,男人,丝滑,女的,灵机一动,真好,感觉,到位,长得,哥们儿,给我,大姨妈,表情,都不会,告诉我,就这样,聚餐,气氛,啥事,你看,男人们"
134480,4242,33224,5276,12559055,"德国,球迷,丹麦,杯子,庆祝,素质,点球,哈弗茨,主场,瓶子,巴西,水瓶,冠军,滑跪,欧元,欧洲人,比赛,外国人,停顿,三欧,球员,足球,素质高,不怕死,这是,裁判,吕迪格,膝盖,进球,水杯"
52784,3821,4999,5213,3298054,"高手,厉害,爱心,美女,民间,功夫,太厉害了,真功夫,感谢,牛逼,点赞,历害,好功夫,太棒了,一分钟,真棒,厉害了,射箭,真厉害,了不起,你点赞,优秀,太牛了,用脚,好厉害,国家队,中国,佩服,郭靖,漂亮"
23749,1860,60808,4245,6419081,"打麻将,孩子,意气用事,打牌,赌博,麻将,讨厌,的人,废话,感谢,听说,一尸两命,吓人,四川,发生,喜欢,牌友,打电话,发呆,我去,责任,真多,残忍,女人,假的,小孩,好恐怖,赌钱,四川人,在家"
30319,2200,3206,1334,1632863,"巴黎,孙颖莎,王楚钦,莎头,如愿,登顶,莎莎,感谢,夺冠,大头,三冠王,梦巴黎,圆梦,李盈莹,婵宝,爱心,全红婵,奥运会,闪耀,中国,顶峰相见,希望,三冠,拳头,奥运,抱抱,加油加油,运动员,奥运健儿,三项"
69444,1842,2914,4545,6987603,"口技,人才,厉害,高手,民间,陶笛,红楼梦,牛逼,声音,好听,乐器,感觉,笑傲江湖,枉凝眉,感谢,真好听,洛桑,美玉无瑕,挑着,牵着,阆苑仙葩,还有一个,音乐,太棒了,不错,喜欢,吉他,聊斋,发出,可惜"
151855,10293,29645,10161,12611135,"倒放,动作,厉害,一龙,牛逼,真功夫,功夫,和尚,美女,铁布衫,金钟罩,乐嘉,少林,大师,女人,内裤,灵机一动,上吊,不知道,少林寺,刀枪不入,能不能,感觉,一招,少林功夫,后脑勺,女色,太假了,高手,感谢"
53921,3578,14769,2301,8283351,"山航,起飞,山东航空,提前,不要犹豫,机长,飞机,山东,塔台,有雨,旱地拔葱,战斗机,狗狗祟祟,到达,飞行员,体验,禁止起飞,感觉,落地,晚点,延误,小时,青岛,收到,济南,乘客,回家,坐过,坐飞机,没事"
24639,2272,16483,3431,709137,"宝宝,精神支柱,力量,感觉,爱是,想到,抱抱,恋爱,工作,吃饭,的人,是我的,希望,动力,明白,支撑,想起你,在一起,想起,猪头,哭了,幸福,出去玩,只能,生活,是我,的动力,是这样的,见面,喜欢"
38449,1693,4134,4791,231680,"猫猫,豹豹,出生,好饭,好吃,黑研,OK,研姐,老师,国宴,研磨,黑尾,好香的饭,吃饭,仙品,偷吃,爱吃,好香,这是,幼驯染,就在,爱看,眼含,热泪,开饭,to,影日姐,爽了,好好吃,金婚"
50027,8496,3890,2723,384905,"有没有,id,帮忙,ID,宝宝,老师,夫人,自证,我带,帮带,求求了,眼含,热泪,推有,能帮,可小偿,逞强,落泪,小偿,帮我,求带,带个,能带,哭了,带带,求求,没抢到,上海,好想,我去"
37295,25177,18150,688,1734550,"OK,求带,带带我,老实,连跪,新赛季,队友,帮我,带我,宕机,王者,哭了,请问,到底是谁,钻石,辅助,排位,疑问,蔡文姬,老子,车队,QQ,有麦,玩瑶,打了,求求了,已破防,连胜,匹配,赢了"
57942,6140,9095,2863,562859,"宕机,发呆,好牛,好厉害,全开麦,好强,我去,卧槽,牛逼,好牛逼,惊恐,我靠,实力,spa,出道,姐姐,我操,中国,OK,太强了,秒表,厉害,唱跳,ce,老师,出道吧,be,真会,姐姐们,内娱"
23367,2563,1705,737,1091335,"孩子,好孩子,成大器,懂事,的人,父母,能屈能伸,出息,不浪费,笑话,感谢,不丢人,点赞,节约,男人,挣钱,你点赞,矫情,必成,不容易,长大,干净,小伙子,懂得,值得,来之不易,浪费,不脏,儿子,不拘小节"
31175,3335,94121,3115,4706470,"鹦鹉,叫爸爸,主人,爸爸,发呆,两口子,九转,大肠,city,品种,主人的,说话,灰机,孩子,卧室,学会了,宕机,牡丹,喜欢,占便宜,玩的,学会,这是,会玩,挺花,都会,聪明,非洲,便宜,人话"
91012,12001,130845,3738,3191545,"警察,OK,绷不住了,主播,黑人,闪现,兄弟,原因,关键开团,笑死,九转,大肠,宕机,笑死我了,好开,白人,干得,发现,见义勇为,中国,视频,逮捕,一脚,难绷,笑了,感谢,地狱笑话,笑着,哭了,没绷住"
161887,6127,16024,11932,13620368,"爱心,感谢,漂亮,美女,祖国,生日快乐,繁荣昌盛,好漂亮,祖国万岁,抱抱,平安果,祝福,平安,人民,中国,和谐社会,弱者,快乐,优秀,强者,嚣张,权利,傲慢,社会,公平,恶人,作恶,善人,幼有,所教"
15173,403,15414,16106,1105465,"爱心,感谢,夏枯草,玫瑰花,鸡蛋,抱拳,地方,好医生,请问,谢谢你,一生,平安,医生,效果,是真的吗,同志们,不起作用,打碎,有啥,老师好,发出,来看看,好人,样样精通,多才多艺,谢谢,你好,善良,说得对,老师"
44143,590,4981,22370,5408707,"爱心,抱抱,女孩,集合,感谢,短剧,咖啡,红果,老妈,全集,坏人,小女孩,教育,要防,披着狼皮,和他,道理,小黄鸭,灵机一动,无法无天,的父亲,小美女,有个,好妈妈,抓捕,男人,电视剧,抱拳,该死,八回"
18952,839,16256,8153,1239069,"银行,说得好,干的漂亮,没毛病,支持,证明,太好了,太对了,漂亮,取钱,干得,我去,大快人心,干嘛,去世,存钱,你点赞,道理,走了,麻烦,逻辑,美女,点赞,银行卡,办卡,工作人员,厉害,还得,解气,爷爷"
